id_rh,nilai_rh,id_waktu,id_tanggal
RH19841,-9999,J24,
RH19842,-9999,J1,
RH19843,-9999,J1,
RH19844,-9999,J1,
RH19845,-9999,J1,
RH19846,-9999,J1,
RH19847,-9999,J1,
RH19848,-9999,J2,
RH19849,-9999,J2,
RH19850,-9999,J2,
RH19851,-9999,J2,
RH19852,-9999,J2,
RH19853,-9999,J2,
RH19854,-9999,J3,
RH19855,-9999,J3,
RH19856,-9999,J3,
RH19857,-9999,J3,
RH19858,-9999,J3,
RH19859,-9999,J3,
RH19860,-9999,J4,
RH19861,-9999,J4,
RH19862,-9999,J4,
RH19863,-9999,J4,
RH19864,-9999,J4,
RH19865,-9999,J4,
RH19866,-9999,J5,
RH19867,-9999,J5,
RH19868,-9999,J5,
RH19869,-9999,J5,
RH19870,-9999,J5,
RH19871,-9999,J5,
RH19872,-9999,J6,
RH19873,-9999,J6,
RH19874,-9999,J6,
RH19875,-9999,J6,
RH19876,-9999,J6,
RH19877,-9999,J6,
RH19878,-9999,J7,
RH19879,-9999,J7,
RH19880,-9999,J7,
RH19881,-9999,J7,
RH19882,-9999,J7,
RH19883,-9999,J7,
RH19884,-9999,J8,
RH19885,-9999,J8,
RH19886,-9999,J8,
RH19887,-9999,J8,
RH19888,-9999,J8,
RH19889,-9999,J8,
RH19890,-9999,J9,
RH19891,-9999,J9,
RH19892,-9999,J9,
RH19893,-9999,J9,
RH19894,-9999,J9,
RH19895,-9999,J9,
RH19896,-9999,J10,
RH19897,-9999,J10,
RH19898,-9999,J10,
RH19899,-9999,J10,
RH19900,-9999,J10,
RH19901,-9999,J10,
RH19902,-9999,J11,
RH19903,-9999,J11,
RH19904,-9999,J11,
RH19905,-9999,J11,
RH19906,-9999,J11,
RH19907,-9999,J11,
RH19908,-9999,J12,
RH19909,-9999,J12,
RH19910,-9999,J12,
RH19911,-9999,J12,
RH19912,-9999,J12,
RH19913,-9999,J12,
RH19914,-9999,J13,
RH19915,-9999,J13,
RH19916,-9999,J13,
RH19917,-9999,J13,
RH19918,-9999,J13,
RH19919,-9999,J13,
RH19920,-9999,J14,
RH19921,-9999,J14,
RH19922,-9999,J14,
RH19923,-9999,J14,
RH19924,-9999,J14,
RH19925,-9999,J14,
RH19926,-9999,J15,
RH19927,-9999,J15,
RH19928,-9999,J15,
RH19929,-9999,J15,
RH19930,-9999,J15,
RH19931,-9999,J15,
RH19932,-9999,J16,
RH19933,-9999,J16,
RH19934,-9999,J16,
RH19935,-9999,J16,
RH19936,-9999,J16,
RH19937,-9999,J16,
RH19938,-9999,J17,
RH19939,-9999,J17,
RH19940,-9999,J17,
RH19941,-9999,J17,
RH19942,-9999,J17,
RH19943,-9999,J17,
RH19944,-9999,J18,
RH19945,-9999,J18,
RH19946,-9999,J18,
RH19947,-9999,J18,
RH19948,-9999,J18,
RH19949,-9999,J18,
RH19950,-9999,J19,
RH19951,-9999,J19,
RH19952,-9999,J19,
RH19953,-9999,J19,
RH19954,-9999,J19,
RH19955,-9999,J19,
RH19956,-9999,J20,
RH19957,-9999,J20,
RH19958,-9999,J20,
RH19959,-9999,J20,
RH19960,-9999,J20,
RH19961,-9999,J20,
RH19962,-9999,J21,
RH19963,-9999,J21,
RH19964,-9999,J21,
RH19965,-9999,J21,
RH19966,-9999,J21,
RH19967,-9999,J21,
RH19968,-9999,J22,
RH19969,-9999,J22,
RH19970,-9999,J22,
RH19971,-9999,J22,
RH19972,-9999,J22,
RH19973,-9999,J22,
RH19974,-9999,J23,
RH19975,-9999,J23,
RH19976,-9999,J23,
RH19977,-9999,J23,
RH19978,-9999,J23,
RH19979,-9999,J23,
RH19980,-9999,J24,
RH19981,-9999,J24,
RH19982,-9999,J24,
RH19983,-9999,J24,
RH19984,-9999,J24,
RH19985,-9999,J24,
RH19986,-9999,J1,
RH19987,-9999,J1,
RH19988,-9999,J1,
RH19989,-9999,J1,
RH19990,-9999,J1,
RH19991,-9999,J1,
RH19992,-9999,J2,
RH19993,-9999,J2,
RH19994,-9999,J2,
RH19995,-9999,J2,
RH19996,-9999,J2,
RH19997,-9999,J2,
RH19998,-9999,J3,
RH19999,-9999,J3,
RH20000,-9999,J3,
RH20001,-9999,J3,
RH20002,-9999,J3,
RH20003,-9999,J3,
RH20004,-9999,J4,
RH20005,-9999,J4,
RH20006,-9999,J4,
RH20007,-9999,J4,
RH20008,-9999,J4,
RH20009,-9999,J4,
RH20010,-9999,J5,
RH20011,-9999,J5,
RH20012,-9999,J5,
RH20013,-9999,J5,
RH20014,-9999,J5,
RH20015,-9999,J5,
RH20016,-9999,J6,
RH20017,-9999,J6,
RH20018,-9999,J6,
RH20019,-9999,J6,
RH20020,-9999,J6,
RH20021,-9999,J6,
RH20022,-9999,J7,
RH20023,-9999,J7,
RH20024,-9999,J7,
RH20025,-9999,J7,
RH20026,-9999,J7,
RH20027,-9999,J7,
RH20028,-9999,J8,
RH20029,-9999,J8,
RH20030,-9999,J8,
RH20031,-9999,J8,
RH20032,-9999,J8,
RH20033,-9999,J8,
RH20034,-9999,J9,
RH20035,-9999,J9,
RH20036,-9999,J9,
RH20037,-9999,J9,
RH20038,-9999,J9,
RH20039,-9999,J9,
RH20040,-9999,J10,
RH20041,-9999,J10,
RH20042,-9999,J10,
RH20043,-9999,J10,
RH20044,-9999,J10,
RH20045,-9999,J10,
RH20046,-9999,J11,
RH20047,-9999,J11,
RH20048,-9999,J11,
RH20049,-9999,J11,
RH20050,-9999,J11,
RH20051,-9999,J11,
RH20052,-9999,J12,
RH20053,-9999,J12,
RH20054,-9999,J12,
RH20055,-9999,J12,
RH20056,-9999,J12,
RH20057,-9999,J12,
RH20058,-9999,J13,
RH20059,-9999,J13,
RH20060,-9999,J13,
RH20061,-9999,J13,
RH20062,-9999,J13,
RH20063,-9999,J13,
RH20064,-9999,J14,
RH20065,-9999,J14,
RH20066,-9999,J14,
RH20067,-9999,J14,
RH20068,-9999,J14,
RH20069,-9999,J14,
RH20070,-9999,J15,
RH20071,-9999,J15,
RH20072,-9999,J15,
RH20073,-9999,J15,
RH20074,-9999,J15,
RH20075,-9999,J15,
RH20076,-9999,J16,
RH20077,-9999,J16,
RH20078,-9999,J16,
RH20079,-9999,J16,
RH20080,-9999,J16,
RH20081,-9999,J16,
RH20082,-9999,J17,
RH20083,-9999,J17,
RH20084,-9999,J17,
RH20085,-9999,J17,
RH20086,-9999,J17,
RH20087,-9999,J17,
RH20088,-9999,J18,
RH20089,-9999,J18,
RH20090,-9999,J18,
RH20091,-9999,J18,
RH20092,-9999,J18,
RH20093,-9999,J18,
RH20094,-9999,J19,
RH20095,-9999,J19,
RH20096,-9999,J19,
RH20097,-9999,J19,
RH20098,-9999,J19,
RH20099,-9999,J19,
RH20100,-9999,J20,
RH20101,-9999,J20,
RH20102,-9999,J20,
RH20103,-9999,J20,
RH20104,-9999,J20,
RH20105,-9999,J20,
RH20106,-9999,J21,
RH20107,-9999,J21,
RH20108,-9999,J21,
RH20109,-9999,J21,
RH20110,-9999,J21,
RH20111,-9999,J21,
RH20112,-9999,J22,
RH20113,-9999,J22,
RH20114,-9999,J22,
RH20115,-9999,J22,
RH20116,-9999,J22,
RH20117,-9999,J22,
RH20118,-9999,J23,
RH20119,-9999,J23,
RH20120,-9999,J23,
RH20121,-9999,J23,
RH20122,-9999,J23,
RH20123,-9999,J23,
RH20124,-9999,J24,
RH20125,-9999,J24,
RH20126,-9999,J24,
RH20127,-9999,J24,
RH20128,-9999,J24,
RH20129,-9999,J24,
RH20130,-9999,J1,
RH20131,-9999,J1,
RH20132,-9999,J1,
RH20133,-9999,J1,
RH20134,-9999,J1,
RH20135,-9999,J1,
RH20136,-9999,J2,
RH20137,-9999,J2,
RH20138,-9999,J2,
RH20139,-9999,J2,
RH20140,-9999,J2,
RH20141,-9999,J2,
RH20142,-9999,J3,
RH20143,-9999,J3,
RH20144,-9999,J3,
RH20145,-9999,J3,
RH20146,-9999,J3,
RH20147,-9999,J3,
RH20148,-9999,J4,
RH20149,-9999,J4,
RH20150,-9999,J4,
RH20151,-9999,J4,
RH20152,-9999,J4,
RH20153,-9999,J4,
RH20154,-9999,J5,
RH20155,-9999,J5,
RH20156,-9999,J5,
RH20157,-9999,J5,
RH20158,-9999,J5,
RH20159,-9999,J5,
RH20160,-9999,J6,
RH20161,-9999,J6,
RH20162,-9999,J6,
RH20163,-9999,J6,
RH20164,-9999,J6,
RH20165,-9999,J6,
RH20166,-9999,J7,
RH20167,-9999,J7,
RH20168,-9999,J7,
RH20169,-9999,J7,
RH20170,-9999,J7,
RH20171,-9999,J7,
RH20172,-9999,J8,
RH20173,-9999,J8,
RH20174,-9999,J8,
RH20175,-9999,J8,
RH20176,-9999,J8,
RH20177,-9999,J8,
RH20178,-9999,J9,
RH20179,-9999,J9,
RH20180,-9999,J9,
RH20181,-9999,J9,
RH20182,-9999,J9,
RH20183,-9999,J9,
RH20184,-9999,J10,
RH20185,-9999,J10,
RH20186,-9999,J10,
RH20187,-9999,J10,
RH20188,-9999,J10,
RH20189,-9999,J10,
RH20190,-9999,J11,
RH20191,-9999,J11,
RH20192,-9999,J11,
RH20193,-9999,J11,
RH20194,-9999,J11,
RH20195,-9999,J11,
RH20196,-9999,J12,
RH20197,-9999,J12,
RH20198,-9999,J12,
RH20199,-9999,J12,
RH20200,-9999,J12,
RH20201,-9999,J12,
RH20202,-9999,J13,
RH20203,-9999,J13,
RH20204,-9999,J13,
RH20205,-9999,J13,
RH20206,-9999,J13,
RH20207,-9999,J13,
RH20208,-9999,J14,
RH20209,-9999,J14,
RH20210,-9999,J14,
RH20211,-9999,J14,
RH20212,-9999,J14,
RH20213,-9999,J14,
RH20214,-9999,J15,
RH20215,-9999,J15,
RH20216,-9999,J15,
RH20217,-9999,J15,
RH20218,-9999,J15,
RH20219,-9999,J15,
RH20220,-9999,J16,
RH20221,-9999,J16,
RH20222,-9999,J16,
RH20223,-9999,J16,
RH20224,-9999,J16,
RH20225,-9999,J16,
RH20226,-9999,J17,
RH20227,-9999,J17,
RH20228,-9999,J17,
RH20229,-9999,J17,
RH20230,-9999,J17,
RH20231,-9999,J17,
RH20232,-9999,J18,
RH20233,-9999,J18,
RH20234,-9999,J18,
RH20235,-9999,J18,
RH20236,-9999,J18,
RH20237,-9999,J18,
RH20238,-9999,J19,
RH20239,-9999,J19,
RH20240,-9999,J19,
RH20241,-9999,J19,
RH20242,-9999,J19,
RH20243,-9999,J19,
RH20244,-9999,J20,
RH20245,-9999,J20,
RH20246,-9999,J20,
RH20247,-9999,J20,
RH20248,-9999,J20,
RH20249,-9999,J20,
RH20250,-9999,J21,
RH20251,-9999,J21,
RH20252,-9999,J21,
RH20253,-9999,J21,
RH20254,-9999,J21,
RH20255,-9999,J21,
RH20256,-9999,J22,
RH20257,-9999,J22,
RH20258,-9999,J22,
RH20259,-9999,J22,
RH20260,-9999,J22,
RH20261,-9999,J22,
RH20262,-9999,J23,
RH20263,-9999,J23,
RH20264,-9999,J23,
RH20265,-9999,J23,
RH20266,-9999,J23,
RH20267,-9999,J23,
RH20268,-9999,J24,
RH20269,-9999,J24,
RH20270,-9999,J24,
RH20271,-9999,J24,
RH20272,-9999,J24,
RH20273,-9999,J24,
RH20274,-9999,J1,
RH20275,-9999,J1,
RH20276,-9999,J1,
RH20277,-9999,J1,
RH20278,-9999,J1,
RH20279,-9999,J1,
RH20280,-9999,J2,
RH20281,-9999,J2,
RH20282,-9999,J2,
RH20283,-9999,J2,
RH20284,-9999,J2,
RH20285,-9999,J2,
RH20286,-9999,J3,
RH20287,-9999,J3,
RH20288,-9999,J3,
RH20289,-9999,J3,
RH20290,-9999,J3,
RH20291,-9999,J3,
RH20292,-9999,J4,
RH20293,-9999,J4,
RH20294,-9999,J4,
RH20295,-9999,J4,
RH20296,-9999,J4,
RH20297,-9999,J4,
RH20298,-9999,J5,
RH20299,-9999,J5,
RH20300,-9999,J5,
RH20301,-9999,J5,
RH20302,-9999,J5,
RH20303,-9999,J5,
RH20304,-9999,J6,
RH20305,-9999,J6,
RH20306,-9999,J6,
RH20307,-9999,J6,
RH20308,-9999,J6,
RH20309,-9999,J6,
RH20310,-9999,J7,
RH20311,-9999,J7,
RH20312,-9999,J7,
RH20313,-9999,J7,
RH20314,-9999,J7,
RH20315,-9999,J7,
RH20316,-9999,J8,
RH20317,-9999,J8,
RH20318,-9999,J8,
RH20319,-9999,J8,
RH20320,-9999,J8,
RH20321,-9999,J8,
RH20322,-9999,J9,
RH20323,-9999,J9,
RH20324,-9999,J9,
RH20325,-9999,J9,
RH20326,-9999,J9,
RH20327,-9999,J9,
RH20328,-9999,J10,
RH20329,-9999,J10,
RH20330,-9999,J10,
RH20331,-9999,J10,
RH20332,-9999,J10,
RH20333,-9999,J10,
RH20334,-9999,J11,
RH20335,-9999,J11,
RH20336,-9999,J11,
RH20337,-9999,J11,
RH20338,-9999,J11,
RH20339,-9999,J11,
RH20340,-9999,J12,
RH20341,-9999,J12,
RH20342,-9999,J12,
RH20343,-9999,J12,
RH20344,-9999,J12,
RH20345,-9999,J12,
RH20346,-9999,J13,
RH20347,-9999,J13,
RH20348,-9999,J13,
RH20349,-9999,J13,
RH20350,-9999,J13,
RH20351,-9999,J13,
RH20352,-9999,J14,
RH20353,-9999,J14,
RH20354,-9999,J14,
RH20355,-9999,J14,
RH20356,-9999,J14,
RH20357,-9999,J14,
RH20358,-9999,J15,
RH20359,-9999,J15,
RH20360,-9999,J15,
RH20361,-9999,J15,
RH20362,-9999,J15,
RH20363,-9999,J15,
RH20364,-9999,J16,
RH20365,-9999,J16,
RH20366,-9999,J16,
RH20367,-9999,J16,
RH20368,-9999,J16,
RH20369,-9999,J16,
RH20370,-9999,J17,
RH20371,-9999,J17,
RH20372,-9999,J17,
RH20373,-9999,J17,
RH20374,-9999,J17,
RH20375,-9999,J17,
RH20376,-9999,J18,
RH20377,-9999,J18,
RH20378,-9999,J18,
RH20379,-9999,J18,
RH20380,-9999,J18,
RH20381,-9999,J18,
RH20382,-9999,J19,
RH20383,-9999,J19,
RH20384,-9999,J19,
RH20385,-9999,J19,
RH20386,-9999,J19,
RH20387,-9999,J19,
RH20388,-9999,J20,
RH20389,-9999,J20,
RH20390,-9999,J20,
RH20391,-9999,J20,
RH20392,-9999,J20,
RH20393,-9999,J20,
RH20394,-9999,J21,
RH20395,-9999,J21,
RH20396,-9999,J21,
RH20397,-9999,J21,
RH20398,-9999,J21,
RH20399,-9999,J21,
RH20400,-9999,J22,
RH20401,-9999,J22,
RH20402,-9999,J22,
RH20403,-9999,J22,
RH20404,-9999,J22,
RH20405,-9999,J22,
RH20406,-9999,J23,
RH20407,-9999,J23,
RH20408,-9999,J23,
RH20409,-9999,J23,
RH20410,-9999,J23,
RH20411,-9999,J23,
RH20412,-9999,J24,
RH20413,-9999,J24,
RH20414,-9999,J24,
RH20415,-9999,J24,
RH20416,-9999,J24,
RH20417,-9999,J24,
RH20418,-9999,J1,
RH20419,-9999,J1,
RH20420,-9999,J1,
RH20421,-9999,J1,
RH20422,58.2,J1,
RH20423,72.6,J2,
RH20424,72.4,J2,
RH20425,70.5,J2,
RH20426,69.3,J2,
RH20427,69,J2,
RH20428,64.5,J2,
RH20429,64.7,J3,
RH20430,63.6,J3,
RH20431,64.4,J3,
RH20432,63.4,J3,
RH20433,63.3,J3,
RH20434,63.5,J3,
RH20435,65.2,J4,
RH20436,65.2,J4,
RH20437,66.4,J4,
RH20438,66.3,J4,
RH20439,67.7,J4,
RH20440,67.2,J4,
RH20441,67.4,J5,
RH20442,67.6,J5,
RH20443,66,J5,
RH20444,64.8,J5,
RH20445,64.3,J5,
RH20446,62.4,J5,
RH20447,60.4,J6,
RH20448,59.8,J6,
RH20449,61.6,J6,
RH20450,63.1,J6,
RH20451,63.1,J6,
RH20452,62.4,J6,
RH20453,61.9,J7,
RH20454,61,J7,
RH20455,62.3,J7,
RH20456,63.4,J7,
RH20457,65.1,J7,
RH20458,69.6,J7,
RH20459,74.2,J8,
RH20460,73,J8,
RH20461,70.6,J8,
RH20462,67.9,J8,
RH20463,69.3,J8,
RH20464,70.2,J8,
RH20465,70.4,J9,
RH20466,71.2,J9,
RH20467,78.1,J9,
RH20468,82.8,J9,
RH20469,85.5,J9,
RH20470,86.1,J9,
RH20471,88.4,J10,
RH20472,87.3,J10,
RH20473,87.6,J10,
RH20474,89.9,J10,
RH20475,91.9,J10,
RH20476,92,J10,
RH20477,91.5,J11,
RH20478,93.5,J11,
RH20479,93.5,J11,
RH20480,93.2,J11,
RH20481,93.6,J11,
RH20482,93.3,J11,
RH20483,88.6,J12,
RH20484,91.3,J12,
RH20485,92.8,J12,
RH20486,94.4,J12,
RH20487,94.9,J12,
RH20488,94.3,J12,
RH20489,93.8,J13,
RH20490,93.3,J13,
RH20491,94.3,J13,
RH20492,95.7,J13,
RH20493,96.8,J13,
RH20494,97.1,J13,
RH20495,97.5,J14,
RH20496,97.2,J14,
RH20497,95.9,J14,
RH20498,96.3,J14,
RH20499,97,J14,
RH20500,96.7,J14,
RH20501,96.8,J15,
RH20502,97,J15,
RH20503,96.9,J15,
RH20504,96.5,J15,
RH20505,97,J15,
RH20506,96.7,J15,
RH20507,96.3,J16,
RH20508,96.4,J16,
RH20509,96.5,J16,
RH20510,96.5,J16,
RH20511,96.9,J16,
RH20512,96.7,J16,
RH20513,96.8,J17,
RH20514,97.4,J17,
RH20515,97.7,J17,
RH20516,97.7,J17,
RH20517,98.1,J17,
RH20518,98.3,J17,
RH20519,98.2,J18,
RH20520,98,J18,
RH20521,98.1,J18,
RH20522,98.7,J18,
RH20523,99,J18,
RH20524,99,J18,
RH20525,98.7,J19,
RH20526,98.6,J19,
RH20527,98.5,J19,
RH20528,98.5,J19,
RH20529,98.4,J19,
RH20530,98.1,J19,
RH20531,98.2,J20,
RH20532,98.3,J20,
RH20533,98.1,J20,
RH20534,98.5,J20,
RH20535,98.6,J20,
RH20536,98.8,J20,
RH20537,98.6,J21,
RH20538,98.6,J21,
RH20539,98.7,J21,
RH20540,98.8,J21,
RH20541,98.8,J21,
RH20542,98.8,J21,
RH20543,99.1,J22,
RH20544,99.3,J22,
RH20545,99.3,J22,
RH20546,99.3,J22,
RH20547,99.3,J22,
RH20548,99.3,J22,
RH20549,99.3,J23,
RH20550,99.3,J23,
RH20551,99.2,J23,
RH20552,98.5,J23,
RH20553,98.5,J23,
RH20554,98.7,J23,
RH20555,98.6,J24,
RH20556,97.5,J24,
RH20557,95.7,J24,
RH20558,94.4,J24,
RH20559,93.1,J24,
RH20560,92,J24,
RH20561,90.1,J1,
RH20562,89.7,J1,
RH20563,90.4,J1,
RH20564,89.5,J1,
RH20565,89.1,J1,
RH20566,87.8,J1,
RH20567,84.4,J2,
RH20568,83.7,J2,
RH20569,83.3,J2,
RH20570,82.3,J2,
RH20571,80.5,J2,
RH20572,80,J2,
RH20573,78.8,J3,
RH20574,78.4,J3,
RH20575,76,J3,
RH20576,73.4,J3,
RH20577,71.9,J3,
RH20578,67.8,J3,
RH20579,65.9,J4,
RH20580,64.8,J4,
RH20581,67.3,J4,
RH20582,66.1,J4,
RH20583,65,J4,
RH20584,65.4,J4,
RH20585,64.6,J5,
RH20586,63.8,J5,
RH20587,63,J5,
RH20588,61.8,J5,
RH20589,59.7,J5,
RH20590,58.4,J5,
RH20591,59.6,J6,
RH20592,56.8,J6,
RH20593,57.1,J6,
RH20594,54.7,J6,
RH20595,53.9,J6,
RH20596,53.2,J6,
RH20597,56.4,J7,
RH20598,58.9,J7,
RH20599,61.6,J7,
RH20600,65.1,J7,
RH20601,67.5,J7,
RH20602,67.9,J7,
RH20603,67.7,J8,
RH20604,68.3,J8,
RH20605,68.1,J8,
RH20606,68.5,J8,
RH20607,67.8,J8,
RH20608,68,J8,
RH20609,68,J9,
RH20610,68.4,J9,
RH20611,70.9,J9,
RH20612,74.8,J9,
RH20613,89.4,J9,
RH20614,92.3,J9,
RH20615,94,J10,
RH20616,93.9,J10,
RH20617,93.5,J10,
RH20618,93.9,J10,
RH20619,95.1,J10,
RH20620,91.7,J10,
RH20621,91,J11,
RH20622,91.8,J11,
RH20623,92.5,J11,
RH20624,92.9,J11,
RH20625,93.1,J11,
RH20626,92.7,J11,
RH20627,93.4,J12,
RH20628,95.2,J12,
RH20629,95.1,J12,
RH20630,93.6,J12,
RH20631,94,J12,
RH20632,94.9,J12,
RH20633,93.8,J13,
RH20634,94.2,J13,
RH20635,94.4,J13,
RH20636,92.7,J13,
RH20637,93.5,J13,
RH20638,95.6,J13,
RH20639,95.8,J14,
RH20640,96,J14,
RH20641,96.1,J14,
RH20642,95.6,J14,
RH20643,93.7,J14,
RH20644,92.5,J14,
RH20645,92.5,J15,
RH20646,94.9,J15,
RH20647,95.9,J15,
RH20648,96.7,J15,
RH20649,96.3,J15,
RH20650,96.1,J15,
RH20651,96.5,J16,
RH20652,96.9,J16,
RH20653,96.6,J16,
RH20654,96,J16,
RH20655,89.5,J16,
RH20656,77.9,J16,
RH20657,79.1,J17,
RH20658,95.5,J17,
RH20659,95.5,J17,
RH20660,88.3,J17,
RH20661,72.6,J17,
RH20662,65.1,J17,
RH20663,63.4,J18,
RH20664,64.4,J18,
RH20665,64.5,J18,
RH20666,64.6,J18,
RH20667,63.5,J18,
RH20668,60.9,J18,
RH20669,60,J19,
RH20670,60.5,J19,
RH20671,61.3,J19,
RH20672,61.8,J19,
RH20673,62.8,J19,
RH20674,63.7,J19,
RH20675,64.6,J20,
RH20676,65.8,J20,
RH20677,69.5,J20,
RH20678,75.5,J20,
RH20679,78.3,J20,
RH20680,79.6,J20,
RH20681,80.9,J21,
RH20682,84.8,J21,
RH20683,84.8,J21,
RH20684,84.5,J21,
RH20685,86.9,J21,
RH20686,85.7,J21,
RH20687,87.2,J22,
RH20688,85.8,J22,
RH20689,81,J22,
RH20690,76.4,J22,
RH20691,76.5,J22,
RH20692,76.7,J22,
RH20693,76.5,J23,
RH20694,78.7,J23,
RH20695,85.9,J23,
RH20696,89.3,J23,
RH20697,90,J23,
RH20698,89.7,J23,
RH20699,88.6,J24,
RH20700,86.7,J24,
RH20701,86.1,J24,
RH20702,86.1,J24,
RH20703,87.5,J24,
RH20704,89.3,J24,
RH20705,90.7,J1,
RH20706,91.8,J1,
RH20707,91.7,J1,
RH20708,91.2,J1,
RH20709,90,J1,
RH20710,88.6,J1,
RH20711,87.2,J2,
RH20712,85.1,J2,
RH20713,84,J2,
RH20714,84.3,J2,
RH20715,84.7,J2,
RH20716,83.8,J2,
RH20717,84.5,J3,
RH20718,84.6,J3,
RH20719,86.5,J3,
RH20720,86.4,J3,
RH20721,82.9,J3,
RH20722,79.1,J3,
RH20723,75.5,J4,
RH20724,76.4,J4,
RH20725,71.4,J4,
RH20726,70.7,J4,
RH20727,70,J4,
RH20728,70.1,J4,
RH20729,69.5,J5,
RH20730,66.7,J5,
RH20731,66.4,J5,
RH20732,66.6,J5,
RH20733,66,J5,
RH20734,66.2,J5,
RH20735,67.1,J6,
RH20736,66.6,J6,
RH20737,67.3,J6,
RH20738,66.9,J6,
RH20739,67.7,J6,
RH20740,68.1,J6,
RH20741,68.9,J7,
RH20742,69.7,J7,
RH20743,69.6,J7,
RH20744,68.9,J7,
RH20745,69.4,J7,
RH20746,68.3,J7,
RH20747,69.9,J8,
RH20748,70.1,J8,
RH20749,69.3,J8,
RH20750,69.8,J8,
RH20751,69.1,J8,
RH20752,69.5,J8,
RH20753,69.1,J9,
RH20754,67.6,J9,
RH20755,68.4,J9,
RH20756,69.1,J9,
RH20757,69.8,J9,
RH20758,69.8,J9,
RH20759,70.2,J10,
RH20760,69.7,J10,
RH20761,72.3,J10,
RH20762,75.5,J10,
RH20763,74.2,J10,
RH20764,76.9,J10,
RH20765,81,J11,
RH20766,80.3,J11,
RH20767,81.6,J11,
RH20768,82.8,J11,
RH20769,80.2,J11,
RH20770,79.7,J11,
RH20771,83.1,J12,
RH20772,84.3,J12,
RH20773,87.5,J12,
RH20774,88.7,J12,
RH20775,87.7,J12,
RH20776,89.9,J12,
RH20777,88.2,J13,
RH20778,89,J13,
RH20779,92.1,J13,
RH20780,92.6,J13,
RH20781,90.3,J13,
RH20782,88.6,J13,
RH20783,86.7,J14,
RH20784,87.2,J14,
RH20785,86.3,J14,
RH20786,83.3,J14,
RH20787,82.8,J14,
RH20788,83.9,J14,
RH20789,84.8,J15,
RH20790,84.6,J15,
RH20791,89.4,J15,
RH20792,85.3,J15,
RH20793,81.1,J15,
RH20794,70.4,J15,
RH20795,64,J16,
RH20796,63.3,J16,
RH20797,63.4,J16,
RH20798,63.4,J16,
RH20799,63.3,J16,
RH20800,63.4,J16,
RH20801,63.9,J17,
RH20802,63.7,J17,
RH20803,64.1,J17,
RH20804,64,J17,
RH20805,64.9,J17,
RH20806,66.6,J17,
RH20807,66.8,J18,
RH20808,69.8,J18,
RH20809,70,J18,
RH20810,72.6,J18,
RH20811,73.3,J18,
RH20812,69,J18,
RH20813,69,J19,
RH20814,69.3,J19,
RH20815,68.6,J19,
RH20816,67.9,J19,
RH20817,68.2,J19,
RH20818,67.8,J19,
RH20819,69.8,J20,
RH20820,68,J20,
RH20821,67.6,J20,
RH20822,66.7,J20,
RH20823,67.3,J20,
RH20824,73.8,J20,
RH20825,72.6,J21,
RH20826,73.2,J21,
RH20827,71.8,J21,
RH20828,69,J21,
RH20829,68.8,J21,
RH20830,69.3,J21,
RH20831,70.5,J22,
RH20832,71,J22,
RH20833,76.4,J22,
RH20834,82.9,J22,
RH20835,87.4,J22,
RH20836,86.2,J22,
RH20837,79.4,J23,
RH20838,71.9,J23,
RH20839,69.3,J23,
RH20840,70.5,J23,
RH20841,73,J23,
RH20842,74,J23,
RH20843,77.2,J24,
RH20844,81.7,J24,
RH20845,83.2,J24,
RH20846,85,J24,
RH20847,85.8,J24,
RH20848,85.4,J24,
RH20849,86.6,J1,
RH20850,84.1,J1,
RH20851,84.3,J1,
RH20852,85.9,J1,
RH20853,87.2,J1,
RH20854,86.9,J1,
RH20855,85.3,J2,
RH20856,82,J2,
RH20857,79.7,J2,
RH20858,78.5,J2,
RH20859,78.3,J2,
RH20860,76.1,J2,
RH20861,73.6,J3,
RH20862,73.1,J3,
RH20863,72.3,J3,
RH20864,71.7,J3,
RH20865,71.7,J3,
RH20866,71.2,J3,
RH20867,69.5,J4,
RH20868,68.8,J4,
RH20869,66.6,J4,
RH20870,66.2,J4,
RH20871,64,J4,
RH20872,63.2,J4,
RH20873,62.1,J5,
RH20874,61.4,J5,
RH20875,60.1,J5,
RH20876,52.4,J5,
RH20877,51.7,J5,
RH20878,54.7,J5,
RH20879,53.3,J6,
RH20880,52.8,J6,
RH20881,50.8,J6,
RH20882,49,J6,
RH20883,50.7,J6,
RH20884,53.3,J6,
RH20885,62,J7,
RH20886,67.3,J7,
RH20887,66.5,J7,
RH20888,67.2,J7,
RH20889,69.6,J7,
RH20890,69.8,J7,
RH20891,68.1,J8,
RH20892,65.4,J8,
RH20893,64.2,J8,
RH20894,62.6,J8,
RH20895,65.4,J8,
RH20896,77.3,J8,
RH20897,74.9,J9,
RH20898,74.8,J9,
RH20899,73.9,J9,
RH20900,72.9,J9,
RH20901,71.2,J9,
RH20902,69.2,J9,
RH20903,69.6,J10,
RH20904,62.4,J10,
RH20905,58.4,J10,
RH20906,57.2,J10,
RH20907,58.2,J10,
RH20908,58.4,J10,
RH20909,59,J11,
RH20910,59.6,J11,
RH20911,59.1,J11,
RH20912,59.3,J11,
RH20913,59.5,J11,
RH20914,61.1,J11,
RH20915,62.2,J12,
RH20916,59.4,J12,
RH20917,57.7,J12,
RH20918,57.5,J12,
RH20919,58.3,J12,
RH20920,58.5,J12,
RH20921,58,J13,
RH20922,58.2,J13,
